Influencer ID,Post URL,Post Caption,Likes,Comments,Shares,Saves,Views,Impressions,Reach,Post Image URL
748846,https://www.facebook.com/JS.Chaeyeonii/posts/pfbid0mjRXLmaoJXW2nMFd2J482gogytg4J5K18nMzcGKBSe5G7EVGbEwSs4d9DQDz2EqUl,ทาสแมวทาสหมามามุงตรงนี้~ มาอวดเจ้านาย ลุ้นอาหารน้อง1ปีกันค้าบบบ เช็คๆแต้มบุญกันหน่อยย *0* #เติบโตอย่างHillsเลยนะ #Hillspetnutrition #Hillssciencedoesmore,-,,,,,,,
585848,https://www.facebook.com/katunchalee.sanyakit/posts/pfbid02VvbyE9geD35ve7td2wWMpocP4TMQAn8qnuYm8PR5dP4kkjBB3kUFJ6uUrAquwXThl,"มาร่วมกิจกรรมกับน้อนๆกันนน
#เติบโตอย่างHillsเลยนะ #Hillspetnutrition #Hillssciencedoesmore",1,,,,,,,
747303,https://www.facebook.com/nongkapookpang/posts/pfbid02d81EJkHGSGiueuqeRmxjrGsYwnhPbNkRQ8SJ84HNx2eBzZVtK25onM6sXTYLeksbl,#เติบโตอย่างHillsเลยนะ #Hillspetnutrition #Hillssciencedoesmore,-,,,,,,,
962617,https://www.facebook.com/naey.sra/posts/pfbid0pbXpb2Y1MZAPjFijN1JJQFiX3i1gqcpJuCDiLoTGWdPvGUfvzZAjE9pyGCs8qEbkl,,-,,,,,,,
492723,https://www.facebook.com/thanaporn.thongdee.3/posts/pfbid02XoABAqXirBnoz87oiCTfieh5LokGHmMjeQYGujXFwroweVVEu1CGgpkjgpsZvpDZl,เห็นกิจกรรมดี ๆ น่ารักแบบนี้แล้วใจฟูเลย! 🐶💖 การดูแลลูกๆให้มีสุขภาพที่ดี อยู่กับเราไปนาน ๆ คือความสุขที่สุด 🥰 #เติบโตอย่างHillsเลยนะ #Hillspetnutrition #Hillssciencedoesmore,1,,,,,,,
569821,https://www.facebook.com/cheewanut10/posts/pfbid02g9Pw6EPKQ8t7dJwmxbGN4sxi2XU79ZUqtFyHgaQ6iepb34f4dWds4AWeEBGhg6aBl,"มีกิจกรรมสำหรับชาวทาสที่รักน้องหมาน้องแมวมาฝากทุกคนค่ะ 😻 🐕🫶🏻
#เติบโตอย่างHillsเลยนะ #Hillspetnutrition #Hillssciencedoesmore",1,,,,,,,
1328079,https://www.facebook.com/pondthn/posts/pfbid0xNMLoe5ffLnhNYnawNSCVSBWEWgYTDdLkFMgzcKhSWPtjfKfq9fuN2WtGYhX3YRkl,"ใครมีสัตว์เลี้ยง ไปร่วมกิจกรรม ลุ้นได้อาหารฟรี 1 ปีแหนะ 🙌🏻
#เติบโตอย่างHillsเลยนะ #Hillspetnutrition #Hillssciencedoesmore",1,,,,,,,
559321,https://www.facebook.com/petch.wp/posts/pfbid037QZNoDuiQZcsrEJEyep1GsqJ2pLKBNdFo4fjWcCz9roQwWwkCSBeivk2jeWkzC3zl,บ้านไหนเลี้ยงน้อลหมา น้อลแมว ไปร่วมกิจกรรมกัน🥰🐶😻 #เติบโตอย่างHillsเลยนะ #Hillspetnutrition #Hillssciencedoesmore,-,,,,,,,
53915,https://www.facebook.com/chammaki.yui/posts/pfbid0KE5BbpBNeRwac8NUjFV65a96upiSD82DAGFXAqA7NS8pEWZMPSe2RkFf2KFHPsNQl,#เติบโตอย่างHillsเลยนะ #Hillspetnutrition #Hillssciencedoesmore,5,,,,,,,
1060541,https://www.facebook.com/ffonnds/posts/pfbid02bYbVTsvoYwnhA63myxkTNaqr6nGYruR4AgqiBifg63xJN8KFvZUNpdi96Gb8phwnl,#เติบโตอย่างHillsเลยนะ #HillsPetNutrition #hillssciencedoesmore,1,,,,,,,
55038,https://www.facebook.com/dreamdrmm/posts/pfbid02QzoRs1BYWB7DV7ou1dEmWFGfhmEzkSvZ595BUS3ZwJaKwwhfxr5abBL13je3rzXVl,"กิจกรรมดี ๆ สำหรับคนรักสัตว์ 🫶🐱🐶💘
#เติบโตอย่างHillsเลยนะ #Hillspetnutrition #Hillssciencedoesmore",1,,,,,,,
588791,https://www.facebook.com/daranee.wongprathed/posts/pfbid0SHPiMQvgAymethLcpXstAiyf2KxLkSWkW4wdvJGx6CKVXUt8S8FBktGT62dzgroPl,มาอวดน้องหมาน้องแมวกันน  #เติบโตอย่างHillsเลยนะ #Hillspetnutrition #Hillssciencedoesmore 🤏🏻💗,2,,,,,,,
1001529,https://www.facebook.com/cue.chaiyanan/posts/pfbid02pJPJ1z9EAiVzCoRAucJKhmFDW48mGZAbsSpPUaq2dJnFueDS6B8WviXx3zYvUvbBl,#เติบโตอย่างHillsเลยนะ #Hillspetnutrition #Hillssciencedoesmore,-,,,,,,,
624765,https://www.facebook.com/finfirstkikiz/posts/pfbid0379VFyFkpHqfPSNGcDsMrhdopJqRjfD3Wu4zrNHcBYXaamYBTg9Z1xd4igWKraPNxl,บอกต่อกิจกรรมดีๆที่คนรักน้องหมาห้ามพลาดเลยค่า ❤️  #เติบโตอย่างHillsเลยนะ #Hillspetnutrition #Hillssciencedoesmore,3,,,,,,,
945814,https://www.facebook.com/yi.hwa.si.wa.lay/posts/pfbid0GVpwv9ZwSNknqyCVtPFrLzcskR3oi6UVgYh5ZLwoueXpES5oda89gXi7rWvhx1fLl,"สัตว์เลี้ยงก็เหมือนลูกเรา ต้องเลือกสิ่งที่ดีที่สุดให้พวกเขาา💖 
แม่ๆ ไปร่วมกิจกรรมกันค่ะ.
#เติบโตอย่างHillsเลยนะ #Hillspetnutrition #Hillssciencedoesmore",1,,,,,,,
