Influencer ID,Post URL,Post Caption,Likes,Comments,Shares,Saves,Views,Impressions,Reach,Post Image URL
927560,https://www.tiktok.com/@itshannagrace/video/7580769310432414997,Level up your holiday break with the Coca-Cola Emoji Cup! 🥤 Order any participating Coca-Cola combo meal in any partner restaurant and get a chance to win this limited-edition cup! Available in selected stores only until December 15. @Shakey’s Philippines  #CocaColaPH #RefreshTheHolidays #CokeEmojiCup #PaskongCocaCola DOH-FDA CFRR Permit No. 1498 s. 2025 SIP THE SEASON WITH COKE EMOJI CUP 2025,1078,3,14,14,9043,,,
3387781,https://www.tiktok.com/@chosenofficial_ig/video/7582596474538626325,"Balik @Jollibee para sa Coke Emoji Cup 🥤 Siyempre, kasama ang usual combo meal — Yumburger, Jolly Spag, fries, mini sundae. Dali na, habang meron pa! Extended until December 30, 2025 Available in select stores only  #CocaColaPH #PaskongCocaCola #RefreshTheHolidays #CokeEmojiCup DOH-FDA CFFR Permit No. 1498 s. 2025 SIP THE SEASON WITH COKE EMOJI CUP 2025",35,0,5,3,8898,,,
919522,https://www.tiktok.com/@bel.dhannah/video/7582933079761685780,Time is running out! Visit Greenwich or any participating restaurant NOW and SIP THE SEASON WITH COCA-COLA EMOJI CUP before it's too late! Promo is available in select stores until Dec 30 only. DOH-FDA CFRE Permit No. 1498 s. 2025 SIP THE SEASON WITH COKE EMOJI CUP 2025 #CocaColaPH #PaskongCocaCola #RefreshTheHolidays #CokeEmojiCup,108,85,52,79,8885,,,
3386261,https://www.tiktok.com/@deynoozi/video/7579597255720619284,"Just scored my Limited Edition Coke Emoji Cup after ordering a Coca-Cola combo meal! 🥤✨ Super cute, super festive!! Grab yours while the promo is still on.  Available in select @McDo_PH VisMin stores only.  #CocaColaPH #PaskongCocaCola #RefreshTheHolidays #CokeEmojiCup DOH-FDA CFRR Permit No. 1498 s. 2025 SIP THE SEASON WITH COKE EMOJI CUP 2025",640,12,7,16,8865,,,
255782,https://www.tiktok.com/@amigapauline/video/7584385971915934983,"Save your receipts and turn your favorite Coke Emoji Cup into back to life! ❤️🧾 Sip-in on the fun this holiday season and get a chance to win free meal vouchers or get the limited-edition Coke Emoji Cup. 🥳🥤 Order your favorite Coca-Cola combo meal at any participating stores, play the Coke Emoji Cup game, and win these amazing prizes! Grab yours now and sip the happiness from within. 🤳🏻🛍️ 📌 Available in selected stores only. Promo is extended until Dec 30!  @Coca-Cola #CocaColaPH #PaskongCocaCola #RefreshTheHolidays #CokeEmojiCup DOH-FDA CFRR Permit No. 1498 s. 2025  SIP THE SEASON WITH COKE EMOJI CUP 2025",54,1,7,5,8854,,,
289812,https://www.tiktok.com/@rovsalazar/video/7580585288024673543,Hindi ka pa huli! Sugod na sa participating branches for a chance to get this limited-edition Coke emoji cup🥤✨ I visited @Jollibee Don Quijote branch! Available in select stores only. DOH-FDA CFRR Permit No. 1498 s. 2025  SIP THE SEASON WITH COKE EMOJI CUP 2025 #CocaColaPH #PaskongCocaCola #RefreshTheHolidays #CokeEmojiCup,584,10,7,26,8832,,,
916031,https://www.tiktok.com/@danica.ludovice/video/7580292648779386132,"Pa-unti-unti na ang Christmas prep pero need ko ng holiday energy boost 🎄🌟  Good thing may Chowking+Coca-Cola Emoji Cup collab! Upload lang the receipt, play the game, and win prizes! Kami ng boyfriend ko naka-2 Emoji Cups na 😍 Sip the season and keep playing for a chance to win FREE meal vouchers! Available in select stores only. DOH-FDA CFRR Permit No. 1498 s. 2025 SIP THE SEASON WITH COKE EMOJI CUP 2025 #CocaColaPH #PaskongCocaCola #RefreshTheHolidays #CokeEmojiCup",719,1,3,16,8816,,,
960223,https://www.tiktok.com/@wyn__cooks/video/7582946128111357191,"Dahil tis' the season of giving, I want my closed ones to have this Coke Emoji Cup too para more bonding & more sharing with our favorite Coca-Cola. Available in select stores only. Extended until Dec 30, 2025 #CocaColaPH #PaskongCocaCola #RefreshTheHolidays #CokeEmojiCup DOH-FDA CFRR Permit No. 1498 s. 2025  SIP THE SEASON WITH COKE EMOJI CUP 2025",784,1,27,15,8486,,,
624244,https://www.tiktok.com/@g.wy.neth/video/7584390186167995668,"This is the season to be jolly and eat whatever we want! Good news for us, there are participating restaurants that offer game where you could win meal vouchers or even the Coke Emoji Cup as long as you order their participating Coke combo meals 🥤 Available in selected stores only. Promo is extended until Dec 30! #CocaColaPH #PaskongCocaCola #RefreshTheHolidays  #CokeEmojiCup DOH-FDA CFRR Permit No. 1498 s. 2025 SIP THE SEASON WITH COKE EMOJI CUP 2025",23,1,4,0,8471,,,
1355669,https://www.tiktok.com/@itsangelbarrientos/video/7582765587173084436,"More combo meals, more chances to win—and the cutest Coke Emoji Cup?! Sign me up!  Join the fun this season with Coca-Cola! Simply purchase any participating Coke combo meal at participating stores, scan the QR code, upload your receipt, play the emoji game, and win exciting prizes 👾✨ Available in select @McDo_PH VisMin stores until Dec 30 only. DOH-FDA CFRR Permit No. 1498 s. 2025 SIP THE SEASON WITH COKE EMOJI CUP 2025 #CocaColaPH #PaskongCocaCola #RefreshTheHolidays #CokeEmojiCup",812,1,0,22,8383,,,
1351258,https://www.tiktok.com/@lei.aeiou/video/7581788442217008405,Don’t miss it — visit na in any participating Coke partner restaurant! 🥤 Available in select @pancakehouse stores until Dec 15 only. #CocaColaPH #PaskongCocaCola #RefreshTheHolidays #CokeEmojiCup DOH-FDA CFRR Permit No. 1498 s. 2025 SIP THE SEASON WITH COKE EMOJI CUP 2025,607,3,5,16,8326,,,
913979,https://www.tiktok.com/@carlasbuenafe/video/7580332823945514247,"The mission? Secure the Coke Emoji Cup. And yes, na-unlock ko na siya 🥤. Food hits harder with Coke — prove me wrong. So hurry! Grab a Coke combo meal now because this might be your last chance to win the limited-edition Emoji Cup! Available in select Jollibee stores only. #CocaColaPH #PaskongCocaCola #RefreshTheHolidays #CokeEmojiCup DOH-FDA CFRR Permit No. 1498 s. 2025 SIP THE SEASON WITH COKE EMOJI CUP 2025",989,2,7,37,8325,,,
1287023,https://www.tiktok.com/@angelaverlin/video/7580365354124184853,"POV: hindi ka na inggitera kasi may Coke Emoji Cup ka na rin PO 😌🥤✨ I enjoyed my Jollibee @Coca-Cola combo meal this season while sipping from my limited-edition Coke Emoji Cup — holiday vibes unlocked. 🫶🏻 Buy any participating Coca-Cola combo meal at select Coca-Cola partner restaurants, scan the QR, upload your receipt, play the Emoji Cup Game, and get a chance to win the limited-edition cup before it’s gone! 🎄✨ And the more participating combos you enjoy, the more chances you get to win—hindi lang ang Coke Emoji Cup, pati other exciting prizes pa! 🥤✨ Promo is available in select @Jollibee stores only. DOH-FDA CFRR Permit No. 1498 s. 2025 SIP THE SEASON WITH COKE EMOJI CUP 2025 #CocaColaPH #PaskongCocaCola #RefreshTheHolidays #CokeEmojiCup",565,2,13,13,8280,,,
335530,https://www.tiktok.com/@bileichua/video/7580387557830118663,"Doing the “coffee-in-hand” trend but making it the Coca-Cola style! 😎🥤
The limited edition Coca-Cola Emoji Cup just dropped at partner restaurants and yes, it’s a total flex 🤩 Kaya get that participating Coca-Cola combo meal, enjoy the game, and win the cup. 🫶🔥 Available in select stores only.
#CokeEmojiCup #CocaColaPH #RefreshTheHolidays #PaskongCocaCola #SipTheSeason

DOH-FDA CFRR Permit No. 1498 s. 2025 SIPTHE SEASON WITH COKE EMOJI CUP 2025",782,58,12,80,8179,,,
1028624,https://www.tiktok.com/@iannadt/video/7580395623208307976,"Sip the Season with Coca-Cola! ✨🎄 Available in select stores only. You can also join by purchasing a Coke combo meal, scanning the QR, and playing the Emoji Game for a chance to win vouchers or the limited-edition cup! DOH-FDA CFRR Permit No. 1498 s. 2025 SIP THE SEASON WITH COKE EMOJI CUP 2025 #CocaColaPH #RefreshTheHolidays #CokeEmojiCup #PaskongCocaCola ",609,3,1,13,8173,,,
458781,https://www.tiktok.com/@karencharmainee/video/7584269014411578644,"Sipped my way into winning a Coke Emoji Cup! 🥤✨ Who’s joining the fun? Available in select stores only. Promo extended until Dec 30, 2025. #CokeEmojiCup #PaskongCocaCola #CocaColaPH #RefreshTheHolidays DOH-FDA CFRR Permit No. 1498 s. 2025 SIP THE SEASON WITH COKE EMOJI CUP 2025",803,12,3,18,8117,,,
1270157,https://www.tiktok.com/@reggieabcd/video/7580233367346498836,"Deserve mo ’to! ❤️ Buy participating Coke combo meals at participating stores and keep playing the Coke Emoji Cup game for more chances to win free meal vouchers and of course, the limited-edition Emoji Cup! 🥤 Available in select stores only. #CokeEmojiCup #PaskongCocaCola #CocaColaPH #RefreshTheHolidays DOH-FDA CFRR Permit No. 1498 s. 2025 SIP THE SEASON WITH COKE EMOJI CUP 2025",10,0,0,2,8117,,,
990206,https://www.tiktok.com/@mrosegamelo/video/7578862566873632020,"Tell me you’re the designated party organizer without telling me… 😅🎄 Holiday vibes + good food + a collectible cup? Win na win. 🙌 Sip the Season with the Coke Emoji Cup! Order your participating Coca-Cola combo meal to any participating restaurants, scan the QR, join the promo, and start collecting — limited edition lang ‘to, so huwag palampasin! 🥤🎄✨ Promo is available in select stores only.  DOH-FDA CFRR Permit No. 1498 s. 2025 SIP THE SEASON WITH COKE EMOJI CUP 2025 #CocaColaPH #PaskongCocaCola #RefreshTheHolidays #CokeEmojiCup ",729,4,2,19,8086,,,
